2023-10-09 10:21:00,SI,21.855,21.865,21.845,21.86
2023-10-09 10:21:00,SPX,4296.95,4297.29,4296.33,4296.46
2023-10-09 10:22:00,DJI,33350.94,33361.93,33346.33,33361.63
2023-10-09 10:22:00,GC,1862.8,1862.9,1862.6,1862.7
2023-10-09 10:22:00,NDX,14896.16,14906.89,14895.67,14906.89
2023-10-09 10:22:00,SI,21.865,21.88,21.86,21.88
2023-10-09 10:22:00,SPX,4296.26,4298.76,4296.01,4298.76
2023-10-09 10:23:00,DJI,33364.13,33374.35,33361.8,33370.04
2023-10-09 10:23:00,GC,1862.8,1863.3,1862.6,1863
2023-10-09 10:23:00,NDX,14908.13,14914.94,14907.5,14914.38
2023-10-09 10:23:00,SI,21.88,21.915,21.88,21.9
2023-10-09 10:23:00,SPX,4299.13,4300.71,4298.85,4300.25
2023-10-09 10:24:00,DJI,33369.47,33377.95,33366.26,33377.23
2023-10-09 10:24:00,GC,1863,1864.2,1862.7,1864.2
2023-10-09 10:24:00,NDX,14914.1,14920.52,14913.67,14920.52
2023-10-09 10:24:00,SI,21.9,21.93,21.895,21.93
2023-10-09 10:24:00,SPX,4300.16,4301.45,4299.8,4301.45
2023-10-09 10:25:00,DJI,33376.6,33376.6,33363.21,33365.15
2023-10-09 10:25:00,GC,1864.2,1864.7,1864.2,1864.3
2023-10-09 10:25:00,NDX,14921.02,14921.02,14912.77,14913.5
2023-10-09 10:25:00,SI,21.93,21.935,21.92,21.925
2023-10-09 10:25:00,SPX,4301.46,4301.46,4299.73,4299.97
2023-10-09 10:26:00,DJI,33365.08,33377.52,33364.93,33375.3
2023-10-09 10:26:00,GC,1864.2,1864.8,1864.1,1864.6
2023-10-09 10:26:00,NDX,14913.53,14920.82,14912.89,14912.89
2023-10-09 10:26:00,SI,21.93,21.955,21.925,21.955
2023-10-09 10:26:00,SPX,4299.91,4301.9,4299.81,4300.46
2023-10-09 10:27:00,DJI,33374.18,33374.18,33355.33,33361.17
2023-10-09 10:27:00,GC,1864.6,1864.7,1864.2,1864.5
2023-10-09 10:27:00,NDX,14913.47,14914.13,14902.74,14904.9
2023-10-09 10:27:00,SI,21.955,21.96,21.93,21.93
2023-10-09 10:27:00,SPX,4300.57,4300.68,4297.89,4298.39
2023-10-09 10:28:00,DJI,33361.95,33361.95,33346.02,33349.17
2023-10-09 10:28:00,GC,1864.5,1864.5,1863.9,1864
2023-10-09 10:28:00,NDX,14905.4,14905.4,14898.34,14899.47
2023-10-09 10:28:00,SI,21.935,21.935,21.915,21.915
2023-10-09 10:28:00,SPX,4298.57,4298.57,4296.66,4297.13
2023-10-09 10:29:00,DJI,33350.22,33351.35,33341.21,33345.54
2023-10-09 10:29:00,GC,1864.1,1864.4,1863.7,1864.4
2023-10-09 10:29:00,NDX,14899.66,14899.8,14892.56,14895.4
2023-10-09 10:29:00,SI,21.915,21.915,21.895,21.905
2023-10-09 10:29:00,SPX,4297.25,4297.27,4295.74,4296.61
2023-10-09 10:30:00,DJI,33345.41,33349.52,33334.64,33338.46
2023-10-09 10:30:00,GC,1864.4,1864.7,1863.9,1864.1
2023-10-09 10:30:00,NDX,14895.45,14898.39,14889.17,14890.25
2023-10-09 10:30:00,SI,21.91,21.925,21.91,21.915
2023-10-09 10:30:00,SPX,4296.63,4297.33,4295.03,4295.55
2023-10-09 10:31:00,DJI,33339.32,33362.75,33339.32,33359.3
2023-10-09 10:31:00,GC,1864.2,1864.4,1863.9,1864.1
2023-10-09 10:31:00,NDX,14890.99,14899.67,14890.99,14899.62
2023-10-09 10:31:00,SI,21.915,21.93,21.915,21.92
2023-10-09 10:31:00,SPX,4295.73,4298.38,4295.73,4298.18
2023-10-09 10:32:00,DJI,33359.64,33359.64,33337.52,33337.72
2023-10-09 10:32:00,GC,1864.2,1864.7,1864.2,1864.4
2023-10-09 10:32:00,NDX,14899.55,14900.66,14894.91,14895.06
2023-10-09 10:32:00,SI,21.92,21.92,21.91,21.91
2023-10-09 10:32:00,SPX,4298.19,4298.19,4295.85,4295.93
2023-10-09 10:33:00,DJI,33338.58,33345.36,33338.58,33343.32
2023-10-09 10:33:00,GC,1864.6,1865.3,1864.6,1865.2
2023-10-09 10:33:00,NDX,14895.08,14900.97,14894.66,14900.97
2023-10-09 10:33:00,SI,21.92,21.945,21.92,21.945
2023-10-09 10:33:00,SPX,4296.03,4297.35,4295.95,4297.35
2023-10-09 10:34:00,DJI,33342.84,33342.84,33325.64,33326.38
2023-10-09 10:34:00,GC,1865.3,1865.3,1864.8,1865.1
2023-10-09 10:34:00,NDX,14901.52,14903.18,14895.2,14895.2
2023-10-09 10:34:00,SI,21.94,21.94,21.93,21.93
2023-10-09 10:34:00,SPX,4297.48,4297.48,4294.98,4295
2023-10-09 10:35:00,DJI,33325.83,33326.21,33317.84,33322.72
2023-10-09 10:35:00,GC,1865.1,1865.2,1864.8,1864.9
2023-10-09 10:35:00,NDX,14895.01,14895.01,14888.92,14888.92
2023-10-09 10:35:00,SI,21.93,21.935,21.93,21.935
2023-10-09 10:35:00,SPX,4294.94,4295.25,4294.17,4294.25
2023-10-09 10:36:00,DJI,33323.12,33325.87,33318.11,33322.33
2023-10-09 10:36:00,GC,1864.9,1865.2,1864.9,1865.1
2023-10-09 10:36:00,NDX,14888.76,14891.78,14888.32,14891.05
2023-10-09 10:36:00,SI,21.935,21.94,21.93,21.93
2023-10-09 10:36:00,SPX,4294.29,4295.01,4294.01,4294.41
2023-10-09 10:37:00,DJI,33322.59,33323.11,33309.69,33309.93
2023-10-09 10:37:00,GC,1865.1,1865.4,1864.8,1865.2
2023-10-09 10:37:00,NDX,14890.47,14890.54,14877.2,14877.2
2023-10-09 10:37:00,SI,21.925,21.935,21.925,21.935
